"YEAR","STATEFIP","st_percent_female_employed","st_percent_male_employed","st_sex_ratio_in_percent_employed","st_percent_female_in_labor_force","st_percent_male_in_labor_force","st_sex_ratio_in_percent_in_labor_force","st_percent_female_above_poverty_line","st_percent_male_above_poverty_line","st_sex_ratio_in_percent_above_poverty_line","st_percent_female_yes_high_school_diploma","st_percent_male_yes_high_school_diploma","st_sex_ratio_in_percent_yes_high_school_diploma","st_percent_female_yes_bachelors","st_percent_male_yes_bachelors","st_sex_ratio_in_percent_yes_bachelors","st_percent_white_childapl","st_percent_nonwhite_childapl","st_race_ratio_in_percent_childapl","st_percent_white_yes_high_school_diploma","st_percent_nonwhite_yes_high_school_diploma","st_race_ratio_in_percent_yes_high_school_diploma","st_percent_white_employed","st_percent_nonwhite_employed","st_race_ratio_in_percent_employed","st_median_white_household_income","st_median_nonwhite_household_income","st_race_ratio_in_household_income","st_percent_white_home","st_percent_nonwhite_home","st_race_ratio_home","st_percent_white_in_labor_force","st_percent_nonwhite_in_labor_force","st_race_ratio_in_percent_in_labor_force","st_percent_white_above_poverty_line","st_percent_nonwhite_above_poverty_line","st_race_ratio_in_percent_above_poverty_line","st_percent_male_occw","st_percent_female_occw","st_sex_ratio_in_percent_occw","st_percent_male_occp","st_percent_female_occp","st_sex_ratio_in_percent_occp","st_percent_male_occb","st_percent_female_occb","st_sex_ratio_in_percent_occb","st_percent_nonwhite_vote","st_percent_white_vote","st_race_ratio_in_percent_vote","st_percent_female_yes_literate","st_percent_male_yes_literate","st_sex_ratio_in_percent_yes_literate","st_percent_nonwhite_yes_literate","st_percent_white_yes_literate","st_race_ratio_in_percent_yes_literate","state_name","st_white_e0","st_nonwhite_e0","st_race_ratio_in_e0","st_white_e1","st_nonwhite_e1","st_race_ratio_in_e1","st_whitemale_e0","st_nonwhitemale_e0","st_race_ratio_within_males_in_e0","st_whitemale_e1","st_nonwhitemale_e1","st_race_ratio_within_males_in_e1","st_whitefemale_e0","st_nonwhitefemale_e0","st_race_ratio_within_females_in_e0","st_whitefemale_e1","st_nonwhitefemale_e1","st_race_ratio_within_females_in_e1"
2017,54,0.955,0.929,0.974,0.458,0.562,1.227,0.803,0.837,1.043,0.845,0.786,0.93,0.218,0.175,0.8,0.828,0.774,1.071,0.821,0.754,1.088,0.524,0.481,1.088,53985,46135,1.17,0.774,0.509,1.521,0.503,0.59,0.852,0.824,0.766,1.076,0.341,0.48,0.709,0.162,0.443,0.366,0.497,0.077,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,55,0.969,0.957,0.988,0.626,0.723,1.154,0.889,0.896,1.008,0.871,0.851,0.977,0.275,0.246,0.895,0.936,0.889,1.054,0.884,0.752,1.176,0.344,0.378,0.911,79014,53013,1.49,0.771,0.402,1.917,0.675,0.673,1.002,0.922,0.775,1.189,0.34,0.467,0.728,0.197,0.417,0.471,0.463,0.116,4.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,56,0.956,0.935,0.978,0.615,0.697,1.133,0.886,0.896,1.011,0.895,0.849,0.948,0.236,0.202,0.855,0.912,0.874,1.043,0.9,0.671,1.342,0.369,0.45,0.822,72448,56002,1.294,0.742,0.566,1.31,0.659,0.634,1.04,0.901,0.833,1.082,0.334,0.449,0.744,0.167,0.472,0.354,0.499,0.08,6.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,0.958,0.949,0.991,0.49,0.655,1.335,0.829,0.872,1.051,0.838,0.824,0.983,0.245,0.24,0.98,0.894,0.82,1.09,0.856,0.783,1.092,0.45,0.47,0.956,70140,47540,1.475,0.809,0.507,1.594,0.566,0.573,0.987,0.889,0.777,1.143,0.373,0.471,0.791,0.175,0.423,0.413,0.452,0.106,4.286,0.627,0.637,1.016,NA,NA,NA,NA,NA,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,2,0.963,0.899,0.933,0.633,0.655,1.035,0.854,0.858,1.005,0.908,0.851,0.937,0.292,0.196,0.669,0.912,0.789,1.155,0.929,0.806,1.153,0.352,0.447,0.787,92115,65310,1.41,0.717,0.577,1.242,0.662,0.619,1.071,0.902,0.797,1.131,0.348,0.537,0.648,0.267,0.423,0.63,0.385,0.04,9.665,0.538,0.739,1.372,NA,NA,NA,NA,NA,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,4,0.958,0.95,0.991,0.529,0.647,1.224,0.857,0.878,1.025,0.807,0.805,0.997,0.285,0.305,1.069,0.912,0.822,1.109,0.904,0.684,1.322,0.463,0.41,1.127,85154,55001,1.548,0.738,0.555,1.328,0.556,0.623,0.892,0.916,0.817,1.121,0.477,0.472,1.011,0.199,0.454,0.438,0.324,0.074,4.382,0.563,0.689,1.223,NA,NA,NA,NA,NA,NA,"Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,5,0.959,0.954,0.996,0.514,0.608,1.183,0.851,0.854,1.004,0.827,0.782,0.946,0.248,0.201,0.81,0.881,0.793,1.111,0.841,0.707,1.189,0.471,0.447,1.053,63806,43500,1.467,0.741,0.471,1.571,0.547,0.592,0.924,0.888,0.766,1.159,0.356,0.44,0.809,0.211,0.451,0.467,0.433,0.109,3.973,0.574,0.558,0.972,NA,NA,NA,NA,NA,NA,"Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,6,0.956,0.956,1,0.545,0.688,1.263,0.861,0.891,1.034,0.821,0.817,0.995,0.317,0.32,1.009,0.87,0.762,1.141,0.92,0.751,1.224,0.426,0.4,1.067,92104,73400,1.255,0.654,0.508,1.288,0.592,0.631,0.938,0.904,0.858,1.054,0.458,0.502,0.913,0.198,0.417,0.474,0.344,0.081,4.254,0.603,0.688,1.14,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,8,0.985,0.963,0.978,0.626,0.75,1.198,0.907,0.939,1.035,0.886,0.863,0.974,0.408,0.412,1.009,0.95,0.797,1.192,0.927,0.747,1.241,0.323,0.345,0.938,94100,67091,1.403,0.713,0.544,1.311,0.689,0.682,1.011,0.935,0.897,1.041,0.544,0.569,0.956,0.131,0.341,0.383,0.325,0.09,3.633,0.576,0.795,1.379,NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,9,0.964,0.959,0.995,0.584,0.66,1.131,0.888,0.894,1.007,0.876,0.857,0.978,0.389,0.393,1.011,0.915,0.75,1.22,0.909,0.772,1.177,0.384,0.442,0.868,101343,58320,1.738,0.791,0.494,1.601,0.624,0.612,1.02,0.941,0.792,1.189,0.498,0.518,0.962,0.193,0.428,0.45,0.309,0.054,5.724,0.545,0.66,1.21,NA,NA,NA,NA,NA,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,10,0.959,0.956,0.997,0.604,0.665,1.1,0.892,0.926,1.038,0.864,0.84,0.972,0.307,0.264,0.86,0.947,0.871,1.086,0.888,0.796,1.115,0.395,0.385,1.027,90030,62112,1.449,0.853,0.549,1.554,0.624,0.65,0.959,0.935,0.87,1.075,0.413,0.496,0.832,0.201,0.419,0.481,0.386,0.085,4.523,0.647,0.644,0.995,NA,NA,NA,NA,NA,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,11,0.938,0.932,0.993,0.687,0.758,1.105,0.852,0.877,1.029,0.899,0.886,0.986,0.593,0.587,0.99,0.979,0.736,1.331,0.978,0.839,1.165,0.168,0.425,0.396,158496,63029,2.515,0.521,0.415,1.254,0.841,0.643,1.309,0.97,0.803,1.208,0.661,0.683,0.968,0.202,0.286,0.708,0.136,0.031,4.432,0.662,0.748,1.13,NA,NA,NA,NA,NA,NA,"District of Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,0.956,0.971,1.016,0.529,0.617,1.166,0.851,0.876,1.029,0.879,0.859,0.978,0.295,0.292,0.991,0.89,0.705,1.261,0.915,0.809,1.131,0.48,0.407,1.179,72660,56921,1.277,0.755,0.54,1.399,0.534,0.621,0.859,0.9,0.818,1.1,0.426,0.475,0.897,0.226,0.458,0.493,0.348,0.067,5.202,0.644,0.71,1.101,NA,NA,NA,NA,NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13,0.964,0.966,1.002,0.581,0.683,1.176,0.854,0.882,1.033,0.848,0.824,0.971,0.298,0.291,0.974,0.934,0.772,1.21,0.895,0.766,1.168,0.375,0.408,0.918,82239,53403,1.54,0.781,0.548,1.426,0.632,0.623,1.015,0.916,0.814,1.126,0.424,0.493,0.862,0.175,0.403,0.435,0.401,0.105,3.821,0.709,0.677,0.955,NA,NA,NA,NA,NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,15,0.976,0.97,0.994,0.576,0.684,1.187,0.9,0.895,0.994,0.905,0.907,1.002,0.359,0.321,0.893,0.924,0.788,1.172,0.974,0.889,1.095,0.374,0.381,0.982,97642,86709,1.126,0.571,0.571,1,0.618,0.631,0.979,0.906,0.895,1.012,0.407,0.493,0.826,0.274,0.451,0.609,0.318,0.056,5.668,0.54,0.648,1.2,NA,NA,NA,NA,NA,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,0.968,0.97,1.001,0.543,0.678,1.25,0.875,0.891,1.018,0.875,0.847,0.968,0.254,0.256,1.005,0.905,0.981,0.923,0.9,0.659,1.366,0.414,0.376,1.098,71437,56853,1.257,0.748,0.571,1.309,0.602,0.654,0.921,0.887,0.868,1.022,0.43,0.473,0.909,0.165,0.433,0.382,0.405,0.094,4.304,0.536,0.558,1.041,NA,NA,NA,NA,NA,NA,"Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,17,0.958,0.947,0.989,0.589,0.69,1.172,0.88,0.901,1.024,0.865,0.854,0.988,0.351,0.316,0.899,0.926,0.803,1.153,0.912,0.773,1.179,0.377,0.418,0.902,90014,63000,1.429,0.805,0.533,1.509,0.647,0.622,1.04,0.934,0.824,1.133,0.455,0.496,0.919,0.189,0.425,0.444,0.356,0.079,4.514,0.675,0.661,0.98,NA,NA,NA,NA,NA,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,18,0.975,0.964,0.99,0.6,0.699,1.165,0.876,0.896,1.023,0.855,0.853,0.998,0.258,0.237,0.917,0.873,0.642,1.359,0.873,0.768,1.138,0.368,0.39,0.945,77029,48003,1.605,0.784,0.514,1.527,0.651,0.631,1.033,0.908,0.795,1.142,0.349,0.483,0.722,0.185,0.432,0.428,0.467,0.086,5.452,0.589,0.608,1.033,NA,NA,NA,NA,NA,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,0.978,0.965,0.987,0.647,0.724,1.119,0.892,0.927,1.04,0.879,0.887,1.009,0.275,0.285,1.039,0.946,0.785,1.205,0.899,0.775,1.161,0.335,0.332,1.009,79158,78004,1.015,0.773,0.582,1.328,0.679,0.716,0.948,0.921,0.84,1.096,0.411,0.475,0.864,0.178,0.431,0.412,0.412,0.094,4.403,0.641,0.684,1.067,NA,NA,NA,NA,NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,0.967,0.962,0.995,0.568,0.693,1.22,0.837,0.87,1.04,0.856,0.854,0.997,0.333,0.291,0.872,0.947,0.889,1.065,0.898,0.718,1.251,0.399,0.364,1.097,83350,51021,1.634,0.795,0.529,1.504,0.614,0.679,0.904,0.898,0.738,1.216,0.367,0.492,0.746,0.208,0.407,0.512,0.425,0.101,4.211,0.601,0.648,1.079,NA,NA,NA,NA,NA,NA,"Kansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,0.958,0.949,0.991,0.536,0.64,1.195,0.849,0.864,1.017,0.829,0.817,0.986,0.253,0.206,0.814,0.909,0.923,0.985,0.826,0.806,1.025,0.448,0.366,1.224,63577,57002,1.115,0.764,0.526,1.451,0.574,0.666,0.863,0.856,0.857,0.999,0.412,0.494,0.833,0.205,0.416,0.491,0.383,0.089,4.294,0.615,0.572,0.93,NA,NA,NA,NA,NA,NA,"Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,0.94,0.961,1.022,0.522,0.614,1.178,0.75,0.826,1.102,0.819,0.792,0.967,0.217,0.195,0.897,0.847,0.741,1.142,0.846,0.746,1.135,0.454,0.466,0.975,66886,39000,1.715,0.786,0.501,1.57,0.564,0.566,0.998,0.845,0.706,1.196,0.347,0.437,0.794,0.223,0.491,0.453,0.43,0.072,6.012,0.622,0.6,0.964,NA,NA,NA,NA,NA,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,23,0.965,0.96,0.995,0.601,0.687,1.144,0.88,0.88,0.999,0.908,0.865,0.953,0.296,0.261,0.883,0.899,0.934,0.962,0.888,0.872,1.018,0.384,0.338,1.138,68506,61202,1.119,0.757,0.505,1.5,0.64,0.676,0.947,0.884,0.832,1.063,0.341,0.491,0.696,0.212,0.435,0.488,0.446,0.074,5.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,0.949,0.951,1.002,0.608,0.748,1.23,0.907,0.938,1.034,0.886,0.864,0.975,0.398,0.401,1.008,0.938,0.799,1.174,0.911,0.834,1.092,0.348,0.369,0.941,120024,82947,1.447,0.805,0.604,1.333,0.672,0.677,0.992,0.948,0.892,1.062,0.537,0.577,0.93,0.189,0.379,0.498,0.275,0.044,6.268,0.606,0.702,1.159,NA,NA,NA,NA,NA,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,0.968,0.951,0.983,0.627,0.691,1.102,0.879,0.909,1.034,0.889,0.879,0.988,0.411,0.406,0.988,0.916,0.783,1.17,0.918,0.792,1.159,0.358,0.396,0.904,106309,61000,1.743,0.741,0.387,1.912,0.665,0.64,1.038,0.938,0.786,1.193,0.547,0.556,0.983,0.184,0.386,0.477,0.269,0.057,4.695,0.567,0.708,1.249,NA,NA,NA,NA,NA,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,0.955,0.958,1.003,0.552,0.658,1.193,0.865,0.88,1.017,0.865,0.867,1.003,0.318,0.293,0.921,0.908,0.76,1.195,0.884,0.802,1.103,0.404,0.487,0.83,76034,52800,1.44,0.811,0.531,1.527,0.618,0.553,1.118,0.909,0.758,1.199,0.43,0.511,0.841,0.191,0.399,0.479,0.379,0.089,4.231,0.727,0.715,0.983,NA,NA,NA,NA,NA,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,0.965,0.961,0.995,0.665,0.727,1.093,0.897,0.918,1.024,0.873,0.891,1.02,0.323,0.28,0.865,0.97,0.855,1.134,0.911,0.74,1.232,0.323,0.357,0.905,92992,60908,1.527,0.808,0.478,1.688,0.698,0.683,1.022,0.93,0.816,1.14,0.442,0.49,0.904,0.206,0.426,0.483,0.352,0.084,4.172,0.631,0.743,1.178,NA,NA,NA,NA,NA,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,0.947,0.954,1.007,0.516,0.605,1.172,0.798,0.838,1.05,0.828,0.784,0.947,0.244,0.17,0.698,0.88,0.818,1.076,0.831,0.771,1.078,0.462,0.476,0.969,60000,38104,1.575,0.833,0.579,1.439,0.555,0.565,0.981,0.881,0.732,1.202,0.301,0.435,0.691,0.173,0.472,0.366,0.527,0.093,5.65,0.656,0.587,0.894,NA,NA,NA,NA,NA,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,0.974,0.94,0.964,0.606,0.691,1.14,0.872,0.906,1.038,0.884,0.829,0.937,0.298,0.271,0.91,0.9,0.812,1.109,0.871,0.806,1.08,0.387,0.355,1.092,75006,55000,1.364,0.795,0.454,1.752,0.638,0.685,0.931,0.903,0.834,1.084,0.42,0.496,0.848,0.165,0.401,0.412,0.414,0.103,4.007,0.582,0.661,1.136,NA,NA,NA,NA,NA,NA,"Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,0.978,0.952,0.973,0.559,0.653,1.168,0.9,0.906,1.007,0.917,0.885,0.966,0.324,0.278,0.858,0.942,0.924,1.02,0.914,0.78,1.172,0.414,0.425,0.974,75089,68000,1.104,0.729,0.431,1.692,0.604,0.628,0.962,0.911,0.837,1.088,0.42,0.479,0.878,0.194,0.451,0.431,0.386,0.07,5.481,0.526,0.738,1.404,NA,NA,NA,NA,NA,NA,"Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,0.974,0.947,0.972,0.614,0.739,1.205,0.884,0.909,1.029,0.851,0.836,0.983,0.286,0.269,0.939,0.927,0.823,1.126,0.883,0.678,1.301,0.345,0.382,0.904,80870,50656,1.596,0.752,0.447,1.683,0.675,0.672,1.005,0.932,0.771,1.21,0.361,0.46,0.784,0.192,0.44,0.436,0.447,0.1,4.478,0.401,0.616,1.538,NA,NA,NA,NA,NA,NA,"Nebraska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,32,0.948,0.95,1.003,0.548,0.672,1.226,0.844,0.882,1.045,0.848,0.847,0.999,0.219,0.189,0.861,0.845,0.821,1.029,0.917,0.767,1.196,0.464,0.37,1.254,72400,63050,1.148,0.619,0.508,1.22,0.559,0.666,0.84,0.884,0.841,1.051,0.28,0.398,0.704,0.311,0.52,0.599,0.409,0.082,4.973,0.485,0.636,1.313,NA,NA,NA,NA,NA,NA,"Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,33,0.98,0.96,0.98,0.637,0.735,1.154,0.932,0.936,1.005,0.916,0.887,0.968,0.357,0.356,0.998,0.915,0.842,1.087,0.906,0.864,1.049,0.339,0.306,1.11,95002,72400,1.312,0.783,0.501,1.564,0.682,0.712,0.957,0.94,0.883,1.065,0.481,0.538,0.895,0.17,0.402,0.423,0.348,0.06,5.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,34,0.964,0.947,0.982,0.557,0.662,1.188,0.902,0.926,1.026,0.887,0.873,0.985,0.379,0.371,0.981,0.874,0.74,1.181,0.917,0.826,1.109,0.428,0.404,1.058,103100,72600,1.42,0.797,0.494,1.615,0.592,0.632,0.937,0.949,0.868,1.094,0.515,0.542,0.949,0.199,0.389,0.511,0.286,0.068,4.191,0.61,0.675,1.106,NA,NA,NA,NA,NA,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,35,0.948,0.953,1.006,0.529,0.608,1.151,0.799,0.829,1.038,0.841,0.823,0.979,0.254,0.226,0.887,0.91,0.79,1.152,0.928,0.765,1.213,0.458,0.457,1.002,71980,48400,1.487,0.747,0.646,1.156,0.56,0.571,0.98,0.911,0.755,1.206,0.372,0.459,0.81,0.249,0.483,0.515,0.379,0.058,6.55,0.407,0.6,1.473,NA,NA,NA,NA,NA,NA,"New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,36,0.966,0.939,0.972,0.554,0.658,1.187,0.85,0.883,1.038,0.856,0.862,1.007,0.368,0.361,0.978,0.831,0.731,1.137,0.919,0.774,1.187,0.412,0.441,0.933,88252,57761,1.528,0.704,0.353,1.992,0.614,0.59,1.041,0.912,0.806,1.13,0.473,0.515,0.918,0.245,0.439,0.557,0.283,0.045,6.238,0.625,0.657,1.052,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37,0.96,0.956,0.996,0.553,0.664,1.2,0.843,0.867,1.029,0.856,0.819,0.956,0.318,0.272,0.856,0.921,0.776,1.187,0.878,0.771,1.138,0.414,0.415,0.997,73103,48006,1.523,0.794,0.502,1.581,0.599,0.618,0.969,0.907,0.776,1.169,0.408,0.523,0.78,0.184,0.379,0.487,0.407,0.098,4.166,0.62,0.644,1.038,NA,NA,NA,NA,NA,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,38,0.988,0.962,0.974,0.619,0.732,1.182,0.88,0.894,1.016,0.895,0.877,0.98,0.303,0.239,0.787,0.944,0.65,1.453,0.907,0.76,1.195,0.326,0.407,0.802,80020,45001,1.778,0.732,0.357,2.05,0.686,0.622,1.102,0.927,0.697,1.329,0.353,0.439,0.804,0.182,0.492,0.371,0.465,0.069,6.693,0.458,0.721,1.573,NA,NA,NA,NA,NA,NA,"North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,39,0.96,0.941,0.981,0.577,0.677,1.172,0.858,0.889,1.037,0.885,0.871,0.984,0.287,0.262,0.915,0.903,0.745,1.213,0.888,0.834,1.065,0.392,0.462,0.848,78552,45820,1.714,0.764,0.483,1.582,0.637,0.576,1.106,0.901,0.764,1.18,0.412,0.528,0.78,0.225,0.374,0.601,0.363,0.097,3.727,0.554,0.601,1.084,NA,NA,NA,NA,NA,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,40,0.952,0.961,1.009,0.523,0.701,1.339,0.856,0.892,1.041,0.83,0.824,0.993,0.26,0.24,0.925,0.895,0.883,1.014,0.88,0.717,1.227,0.411,0.427,0.963,74422,48412,1.537,0.738,0.613,1.203,0.605,0.615,0.985,0.909,0.813,1.117,0.37,0.465,0.795,0.169,0.474,0.357,0.461,0.061,7.571,0.49,0.581,1.185,NA,NA,NA,NA,NA,NA,"Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,41,0.956,0.949,0.993,0.567,0.649,1.144,0.894,0.901,1.008,0.89,0.856,0.962,0.334,0.32,0.957,0.93,0.748,1.244,0.922,0.69,1.336,0.429,0.389,1.104,82503,56691,1.455,0.705,0.427,1.65,0.597,0.648,0.921,0.919,0.828,1.11,0.465,0.513,0.907,0.169,0.393,0.431,0.366,0.094,3.87,0.571,0.758,1.327,NA,NA,NA,NA,NA,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,42,0.961,0.934,0.972,0.551,0.677,1.229,0.876,0.901,1.029,0.859,0.856,0.996,0.304,0.309,1.018,0.902,0.746,1.21,0.874,0.799,1.095,0.415,0.44,0.944,86944,58066,1.497,0.791,0.519,1.523,0.614,0.603,1.018,0.919,0.795,1.156,0.454,0.503,0.902,0.166,0.426,0.389,0.38,0.071,5.385,0.72,0.635,0.881,NA,NA,NA,NA,NA,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,44,0.961,0.958,0.997,0.596,0.728,1.223,0.863,0.895,1.037,0.849,0.847,0.999,0.303,0.314,1.036,0.895,0.736,1.216,0.892,0.72,1.239,0.36,0.385,0.934,89608,53510,1.675,0.729,0.37,1.972,0.664,0.645,1.029,0.929,0.757,1.228,0.433,0.541,0.801,0.205,0.358,0.572,0.362,0.101,3.581,0.418,0.653,1.56,NA,NA,NA,NA,NA,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,45,0.963,0.958,0.994,0.515,0.616,1.196,0.829,0.86,1.038,0.862,0.847,0.983,0.291,0.275,0.945,0.881,0.735,1.199,0.894,0.773,1.157,0.453,0.469,0.966,71092,45005,1.58,0.821,0.572,1.435,0.56,0.568,0.985,0.901,0.735,1.226,0.435,0.503,0.864,0.15,0.421,0.356,0.415,0.075,5.507,0.672,0.578,0.86,NA,NA,NA,NA,NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,46,0.956,0.969,1.014,0.618,0.712,1.152,0.893,0.899,1.006,0.862,0.816,0.947,0.28,0.231,0.825,0.96,0.892,1.077,0.885,0.637,1.39,0.341,0.434,0.785,76006,52505,1.448,0.801,0.381,2.102,0.674,0.629,1.071,0.937,0.741,1.263,0.309,0.474,0.652,0.181,0.449,0.403,0.51,0.077,6.658,0.422,0.618,1.463,NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,47,0.955,0.968,1.013,0.562,0.665,1.184,0.882,0.889,1.009,0.875,0.855,0.977,0.294,0.276,0.94,0.937,0.798,1.174,0.887,0.794,1.117,0.413,0.396,1.042,72200,53410,1.352,0.79,0.52,1.519,0.604,0.635,0.95,0.907,0.821,1.105,0.423,0.481,0.881,0.192,0.421,0.455,0.385,0.098,3.927,0.545,0.576,1.056,NA,NA,NA,NA,NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,48,0.959,0.963,1.005,0.558,0.717,1.284,0.854,0.878,1.029,0.809,0.797,0.985,0.283,0.268,0.945,0.923,0.771,1.197,0.901,0.723,1.246,0.388,0.387,1.002,88285,59014,1.496,0.747,0.596,1.252,0.629,0.641,0.982,0.928,0.821,1.131,0.415,0.488,0.849,0.195,0.438,0.445,0.39,0.073,5.318,0.557,0.575,1.031,NA,NA,NA,NA,NA,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
